Country,Year,Life Expectancy,Population,Type,"Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),countrycode,Region,GDP per Capita,pop,Measure,Unit of Measure,Health Expenditure,country code,adjusted savings: education expenditure (current us$),current health expenditure (% of gdp),domestic credit to private sector (% of gdp),gdp (constant 2015 us$),labor force with advanced education (% of total working-age population with advanced education),labor force with intermediate education (% of total working-age population with intermediate education),labor force with basic education (% of total working-age population with basic education),market capitalization of listed domestic companies (% of gdp),military expenditure (% of gdp),out-of-pocket expenditure (% of current health expenditure),research and development expenditure (% of gdp),"stocks traded, total value (% of gdp)",Alcohol use disorders,Cardiovascular diseases,Diabetes mellitus,Liver cancer due to alcohol use,Motor vehicle road injuries,Opioid use disorders,Police conflict and executions,Road injuries,Self-harm,"Tracheal, bronchus, and lung cancer"
Germany,2013.0,80.5,81681,Country/Area,40156.0,41525.0,78.0,82.9,DEU,Western Europe,43359.0,80663.0,Expenditure,Percentage of GDP,10.999,DEU,170591746914.135,10.99905777,82.2669891689046,3236712633454.9043,74.112,64.108,41.49,51.85344284773558,1.18525790100841,13.3224678,2.8359899520874,35.154807045369594,6347.080991599941,332620.6521503623,20126.452548256097,3507.6734279062102,1871.55527200831,1178.5876222095194,3.6625041840685295,4079.8505018393175,11697.003955304774,51515.0550188726
Germany,2014.0,80.9,81859,Country/Area,40291.0,41568.0,78.4,83.3,DEU,Western Europe,44133.0,81000.0,Expenditure,Percentage of GDP,11.026,DEU,177782813657.86,11.02588272,79.3077887430272,3308229204839.041,74.059,64.492,37.585,44.702943261860455,1.14994199690514,13.00751305,2.87784004211426,32.63143317350075,6211.118356578793,328207.6155438988,19636.007072853325,3570.38621189578,1797.891531387902,1208.5195659118929,4.050525449627664,3996.1206266638383,11687.621580177194,51475.11769945384
Germany,2015.0,80.6,82073,Country/Area,40435.0,41638.0,78.1,83.0,DEU,Western Europe,44405.0,81704.0,Expenditure,Percentage of GDP,11.19,DEU,151899047477.783,11.19047737,78.1213939686337,3357585719351.5605,73.63,64.049,38.039,51.102209546309574,1.13733842666332,13.08010769,2.9337899684906,43.025352463048755,6388.937089851259,334247.05850318086,20406.539838842375,3574.726839924952,1804.0213071209048,1284.8725049813363,4.165105401438159,4031.1349223929465,11592.819756952456,51325.272038830495
Germany,2016.0,80.8,82331,Country/Area,40590.0,41742.0,78.4,83.3,DEU,Western Europe,45030.0,82366.0,Expenditure,Percentage of GDP,11.242,DEU,156629619368.106,11.241889,77.4545257341917,3432459876455.049,74.032,65.02,38.614,49.45573416549261,1.15123037317289,12.95303154,2.94039011001587,32.3965210294274,6479.993704887682,336607.08172256453,21186.74348274447,3669.2461099170146,1757.7657130750415,1341.6071156879973,4.278437248242935,4001.149452215767,11593.026669533354,52693.223767612966
Germany,2017.0,80.9,82624,Country/Area,40751.0,41874.0,78.6,83.3,DEU,Western Europe,46065.0,82674.0,Expenditure,Percentage of GDP,11.326,DEU,167332644524.738,11.33617592,77.5943939078588,3524457734041.385,74.072,64.753,39.606,61.29273986873349,1.15340372066259,12.91704845,3.04710006713867,42.22873908991504,6222.413073919446,330698.92506566225,21745.29390511951,3576.302599693892,1675.523053630914,1349.717329296241,7.519338027881067,3905.527513772984,11249.695520753849,52577.037922116826
Germany,2018.0,81.2,82897,Country/Area,40895.0,42002.0,78.7,83.6,DEU,Western Europe,46377.0,82923.0,Expenditure,Percentage of GDP,11.473,DEU,182896971900.984,11.48051548,78.1801542141467,3559040862512.6543,73.74,64.573,39.9,44.16147453160374,1.17054854477113,13.16894913,3.11011004447937,41.003021666966525,6112.333620133033,329099.1694429113,21996.99824880367,3561.350330793125,1671.0677440030731,1401.2062167663255,3.3314189407514156,3963.3816857907073,11237.799272833734,52712.11879555382
Germany,2019.0,81.6,83148,Country/Area,41024.0,42125.0,79.1,84.0,DEU,Western Europe,46762.0,83110.0,Expenditure,Percentage of GDP,11.716,DEU,182203069876.227,11.71550655,79.3833528587178,3597317337494.2363,74.372,64.988,40.901,53.94903888670141,1.2621502565313298,13.4410553,3.16778993606567,35.04354837808039,5876.323232223384,321137.4608932615,21526.280803358022,3585.568561983318,1574.0060477371524,1429.54995992887,3.5099844825745397,3808.4407789302486,11024.145122922384,52328.16563635705
Germany,2020.0,81.1,83329,Country/Area,41115.0,42214.0,78.7,83.6,DEU,Western Europe,44996.0,83178.0,Expenditure,Percentage of GDP,12.69,DEU,181528284214.998,12.69255257,84.9664045032949,3459656323000.8223,72.689,63.006,41.41,58.751778220857744,1.37358571457936,12.40803623,3.12979006767273,47.21959627166903,5747.102832487791,323830.7136736891,21696.965596680344,3572.148549997004,1525.2517394864908,1426.2065350395544,3.234616796369915,3686.262988475402,10720.788657334291,51723.03618018834
Germany,2021.0,80.6,83409,Country/Area,41154.0,42255.0,78.1,83.2,DEU,Western Europe,46159.0,83213.0,Expenditure,Percentage of GDP,12.902,DEU,199971924719.607,12.93412971,84.1873695559026,3569113619670.709,72.977,63.047,42.492,58.50282875061664,1.32678559033803,12.16129494,3.14246010780334,35.67161473489762,5658.746303760913,319026.3305443089,21450.700770619897,3603.40808568947,1501.1331780140304,1433.4058302729748,3.0125127962539384,3619.629544610553,10508.18137182256,51128.01359972212
Greece,1950.0,66.4,7669,Country/Area,3737.0,3932.0,64.6,68.2,GRC,Western Europe,3052.0,7566.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1951.0,66.5,7766,Country/Area,3787.0,3979.0,64.3,68.6,GRC,Western Europe,3287.0,7646.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1952.0,67.1,7864,Country/Area,3837.0,4026.0,64.9,69.4,GRC,Western Europe,3272.0,7733.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1953.0,66.4,7960,Country/Area,3886.0,4074.0,64.0,68.9,GRC,Western Europe,3681.0,7817.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1954.0,66.8,8053,Country/Area,3934.0,4119.0,64.7,68.7,GRC,Western Europe,3759.0,7893.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1955.0,67.4,8146,Country/Area,3982.0,4164.0,65.4,69.4,GRC,Western Europe,4007.0,7966.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1956.0,67.2,8234,Country/Area,4026.0,4208.0,64.7,69.7,GRC,Western Europe,4313.0,8031.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1957.0,67.9,8314,Country/Area,4064.0,4249.0,65.4,70.4,GRC,Western Europe,4557.0,8096.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1958.0,68.6,8385,Country/Area,4099.0,4286.0,66.5,70.8,GRC,Western Europe,4723.0,8173.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1959.0,69.2,8447,Country/Area,4128.0,4319.0,67.3,71.1,GRC,Western Europe,4846.0,8258.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1960.0,69.4,8495,Country/Area,4150.0,4345.0,66.9,71.9,GRC,Western Europe,5015.0,8327.0,,,,GRC,,,,41774016875.98282,,,,,4.85730295953435,,,,,,,,,,,,,
Greece,1961.0,70.4,8526,Country/Area,4162.0,4364.0,68.2,72.5,GRC,Western Europe,5408.0,8398.0,,,,GRC,,,,47289791565.76563,,,,,4.24357000022985,,,,,,,,,,,,,
Greece,1962.0,70.3,8541,Country/Area,4166.0,4375.0,68.2,72.4,GRC,Western Europe,5577.0,8448.0,,,,GRC,,,,47462309725.128914,,,,,4.04842971228294,,,,,,,,,,,,,
Greece,1963.0,70.7,8542,Country/Area,4163.0,4378.0,68.6,72.8,GRC,Western Europe,6122.0,8480.0,,,,GRC,,,,53084157175.79415,,,,,3.8244846396228502,,,,,,,,,,,,,
Greece,1964.0,70.6,8535,Country/Area,4157.0,4378.0,68.5,72.8,GRC,Western Europe,6601.0,8510.0,,,,GRC,,,,58079205290.13283,,,,,3.57356211032106,,,,,,,,,,,,,
Greece,1965.0,71.5,8526,Country/Area,4149.0,4377.0,69.2,73.7,GRC,Western Europe,7187.0,8550.0,,,,GRC,,,,64333179958.025406,,,,,3.4984649205928102,,,,,,,,,,,,,
Greece,1966.0,71.8,8521,Country/Area,4143.0,4377.0,69.4,74.2,GRC,Western Europe,7570.0,8614.0,,,,GRC,,,,68511299278.56134,,,,,3.58468738765907,,,,,,,,,,,,,
Greece,1967.0,71.4,8518,Country/Area,4139.0,4379.0,69.2,73.6,GRC,Western Europe,7892.0,8716.0,,,,GRC,,,,72395537481.70587,,,,,4.34570766758805,,,,,,,,,,,,,
Greece,1968.0,71.5,8519,Country/Area,4137.0,4382.0,69.2,73.7,GRC,Western Europe,8394.0,8741.0,,,,GRC,,,,77610708515.49298,,,,,4.690180266412581,,,,,,,,,,,,,
Greece,1969.0,72.1,8526,Country/Area,4139.0,4387.0,69.7,74.4,GRC,Western Europe,9191.0,8773.0,,,,GRC,,,,86585353027.87384,,,,,4.78878606005897,,,,,,,,,,,,,
Greece,1970.0,72.8,8545,Country/Area,4147.0,4398.0,70.3,75.3,GRC,Western Europe,9900.0,8793.0,,,,GRC,,,,94317927816.04808,,,,,4.197302194483591,,,,,,,,,,,,,
Greece,1971.0,73.1,8576,Country/Area,4162.0,4414.0,70.7,75.5,GRC,Western Europe,10559.0,8831.0,,,,GRC,,,,101713563510.5715,,,,,4.1191991730591395,,,,,,,,,,,,,
Greece,1972.0,72.8,8617,Country/Area,4182.0,4434.0,70.4,75.3,GRC,Western Europe,11795.0,8889.0,,,,GRC,,,,112047815104.74023,,,,,3.95652514491618,,,,,,,,,,,,,
Greece,1973.0,73.0,8666,Country/Area,4207.0,4459.0,70.6,75.5,GRC,Western Europe,12202.0,8929.0,,,,GRC,,,,121115148324.00392,,,,,3.5177090640908,,,,,,,,,,,,,
Greece,1974.0,73.5,8730,Country/Area,4240.0,4489.0,71.0,75.9,GRC,Western Europe,11716.0,8962.0,,,,GRC,,,,113317463990.86916,,,,,4.82446883464592,,,,,,,,,,,,,
Greece,1975.0,73.4,8805,Country/Area,4280.0,4525.0,70.9,76.0,GRC,Western Europe,12309.0,9047.0,,,,GRC,,,,120532170308.80548,,,,,5.84732162220776,,,,,,,,,,,,,
Greece,1976.0,73.7,8890,Country/Area,4325.0,4565.0,71.0,76.4,GRC,Western Europe,12919.0,9167.0,,,,GRC,,,,128790911614.1266,,,,,5.82922738415295,,,,,,,,,,,,,
Greece,1977.0,73.7,8983,Country/Area,4374.0,4609.0,71.1,76.4,GRC,Western Europe,13158.0,9308.0,,,,GRC,,,,132578654371.66055,,,,,5.9185356544211105,,,,,,,,,,,,,
Greece,1978.0,74.4,9084,Country/Area,4428.0,4656.0,71.7,77.1,GRC,Western Europe,13860.0,9430.0,,,,GRC,,,,142186447962.64102,,,,,5.57544451249418,,,,,,,,,,,,,
Greece,1979.0,74.7,9194,Country/Area,4487.0,4707.0,72.0,77.4,GRC,Western Europe,14193.0,9548.0,,,,GRC,,,,146853121313.33167,,,,,5.181248328693,,,,,,,,,,,,,
Greece,1980.0,74.6,9307,Country/Area,4549.0,4759.0,71.9,77.3,GRC,Western Europe,14300.0,9643.0,,,,GRC,,,,147847510036.9125,,,,,4.660805995178699,,,0.5120565179211553,38.148452466049584,40954.01296656574,2897.169450442411,78.06119003546821,1269.3949439760297,30.338722840480497,0.0099879832945291,2043.9489023519827,348.1849009739012,4378.519493133815
Greece,1981.0,75.0,9419,Country/Area,4609.0,4810.0,72.4,77.6,GRC,Western Europe,14180.0,9729.0,,,,GRC,,,,145550371219.62384,,,,,5.7357013089349,,,0.3610556113099131,36.657194663413485,41865.348851598,2962.177518960986,80.55321362569536,1275.5293552241992,32.36634831413628,0.010315566956965,2048.630687273413,363.8219123609141,4577.961653405194
Greece,1982.0,75.3,9529,Country/Area,4669.0,4859.0,72.7,77.9,GRC,Western Europe,14153.0,9786.0,,,,GRC,,,,143901799272.06287,,,,,5.62659345822855,,,0.2416786126571513,35.12618649841471,42839.63987255996,3124.2244683853646,82.91277734815046,1391.92192388393,33.461835554355154,0.0100861960295224,2222.152202279461,374.28165499670814,4738.414639991143
Greece,1983.0,75.6,9636,Country/Area,4728.0,4908.0,73.0,78.2,GRC,Western Europe,14132.0,9841.0,,,,GRC,,,,142349641775.67148,,,,,5.17247666277713,,,0.1294789766168841,36.2828021800931,44465.40332392984,3234.4249719060854,86.29044590837262,1481.9844318507778,35.10806227816159,0.0102849649552578,2353.239615360691,390.24662422122697,4903.5655013010455
Greece,1984.0,75.8,9740,Country/Area,4785.0,4956.0,73.3,78.4,GRC,Western Europe,14453.0,9887.0,,,,GRC,,,,145211695738.2992,,,,,4.83544433693963,,,0.0999583003462884,36.30743724596657,45205.04595394838,3222.4490921947468,88.60914650072421,1516.227546592755,36.6892665189002,0.0105055343845572,2389.431987425219,410.9413632216576,5023.971771049083
Greece,1985.0,76.1,9840,Country/Area,4839.0,5001.0,73.7,78.6,GRC,Western Europe,14850.0,9923.0,,,,GRC,,,,148855865308.7605,,,,,4.69256693840525,,,0.1484707992156143,32.89797350966065,46995.17787871444,2671.137160867912,91.60371972540511,1501.128028863935,38.52093837009328,0.0108886726706255,2348.644190686924,422.15507097656,5282.187724005245
Greece,1986.0,76.5,9937,Country/Area,4892.0,5045.0,74.0,79.1,GRC,Western Europe,15047.0,9951.0,,,,GRC,,,,149626433106.4285,,,,,4.128015122113069,,,0.1897849796403283,33.99278739273776,47872.60917974076,1533.2891407194006,92.44114403173836,1438.3889769386606,39.1600627902851,0.0109460574177972,2240.8093444649157,421.8543901153127,5410.992681857506
Greece,1987.0,76.3,10029,Country/Area,4943.0,5086.0,73.9,78.8,GRC,Western Europe,14944.0,9974.0,,,,GRC,,,,146246576134.82343,80.367,56.18,50.998,,4.25552044841929,,,1.830844851265808,32.42768234893708,47264.12500727077,1333.9087520229134,92.45856579159576,1399.5028548291575,40.50018600955389,0.011063124398731,2164.4201508074734,431.7088933246133,5722.446451202399
Greece,1988.0,77.0,10120,Country/Area,4993.0,5127.0,74.5,79.6,GRC,Western Europe,15596.0,9983.0,Expenditure,Percentage of GDP,5.484,GRC,,,,152517426493.7824,78.1,57.712,50.736,,4.19823223061689,,,1.0909861762648292,29.316813955193112,46538.879257565146,1190.749970331856,110.37733549548732,1395.29681430528,47.31216228709949,0.0118752556949067,2168.38862260555,422.2196033567626,5870.882634942599
Greece,1989.0,77.1,10212,Country/Area,5043.0,5169.0,74.5,79.8,GRC,Western Europe,16117.0,10031.0,Expenditure,Percentage of GDP,6.013,GRC,,,,158313089124.38007,80.372,57.625,50.141,,3.7658694645888,,,1.8049984461451067,27.97989712552483,46520.840712588135,1132.1104346677855,101.49280387609883,1434.9533932560046,58.70910176713939,0.0126703151323912,2265.5626771146462,413.58300949562727,6060.921199402839
Greece,1990.0,77.3,10302,Country/Area,5093.0,5209.0,74.7,80.0,GRC,Western Europe,15964.0,10130.0,Expenditure,Percentage of GDP,6.07,GRC,,,,158313089124.38007,80.177,57.931,49.09,,3.79826032707078,,,8.148851786963139,26.78466428078973,46915.64255411382,1182.271962085771,92.63264745816645,1459.0707334711217,71.89286541391724,0.0127805346432529,2310.368532255168,397.781848291287,6364.618206953082
Greece,1991.0,77.4,10392,Country/Area,5143.0,5248.0,74.8,80.1,GRC,Western Europe,16410.0,10215.0,Expenditure,Percentage of GDP,5.923,GRC,,,,163220795274.45584,78.837,57.314,46.251,,3.484865109943,,,4.550934845441809,26.5660728419373,47555.81407062976,1308.7192944006977,95.23074935075692,1429.7446956346614,90.19386178665457,0.012056643186437,2296.2624312380676,404.78389799115337,6533.32568770927
Greece,1992.0,77.3,10478,Country/Area,5192.0,5286.0,74.6,80.0,GRC,Western Europe,16546.0,10290.0,Expenditure,Percentage of GDP,6.48,GRC,,,,164363340582.86053,77.42,57.304,46.921,,3.62980089042347,,,2.370408908983473,27.863629385101607,47978.329871567104,1382.5841868535056,106.63537329340308,1400.5343404455718,109.07795525116804,0.013705343270776,2279.545978626245,406.0536081045395,6605.7693664180615
Greece,1993.0,77.7,10563,Country/Area,5240.0,5323.0,75.0,80.4,GRC,Western Europe,16331.0,10347.0,Expenditure,Percentage of GDP,7.271,GRC,,,,161733527639.47263,78.52,57.269,45.231,,3.60012469561704,,,4.629210140296518,30.62520351359374,47627.606317785896,1198.737546234231,116.76807491203216,1427.8129911800766,124.95139563033132,0.016932730320269,2233.8959616660677,423.4349305061592,6718.895794088179
Greece,1994.0,77.8,10647,Country/Area,5287.0,5360.0,75.1,80.6,GRC,Western Europe,16724.0,10394.0,Expenditure,Percentage of GDP,7.978,GRC,,,,164968198192.2621,78.555,58.358,44.876,,3.58197232877289,,,4.295388163424682,36.00808100951149,48159.01570123027,1057.7899082590618,121.54388601617308,1499.3525792542844,151.8487755775642,0.0252424255931249,2272.1103006499993,407.19776378999967,6761.710740708792
Greece,1995.0,77.8,10728,Country/Area,5332.0,5395.0,75.1,80.6,GRC,Western Europe,17148.0,10422.0,Expenditure,Percentage of GDP,7.974,GRC,,,,168432067479.94528,79.345,58.925,44.024,,3.17319019644845,,,4.346998124433203,39.75292351291507,48963.31301007259,1063.4439949963453,125.09348316902592,1554.7404698547311,180.43827718451604,0.0494571542400246,2367.008265398099,405.02873686039146,6809.350818098103
Greece,1996.0,78.0,10804,Country/Area,5374.0,5430.0,75.2,80.9,GRC,Western Europe,17720.0,10468.0,Expenditure,Percentage of GDP,7.878,GRC,,,,173252810009.65387,79.439,59.327,44.637,,3.31191328182087,,,5.645351003914209,40.98087282075571,48981.80363451578,1101.9162193753325,125.64343419721942,1555.9051027358917,204.34779137911727,0.0531060679469504,2400.5369006552955,401.3036285736277,6837.3715483763035
Greece,1997.0,78.3,10875,Country/Area,5413.0,5462.0,75.6,81.2,GRC,Western Europe,18588.0,10519.0,Expenditure,Percentage of GDP,7.694,GRC,,,,181021811215.5402,79.108,59.13,43.255,,3.36586889039913,,0.429100006818771,14.764567146898996,38.14714427797627,48842.90403705639,1043.4524435975443,130.0143167568888,1546.5571749320764,222.13568131084216,0.0296855804111815,2334.1711103128077,408.3257104199461,6888.335473258632
Greece,1998.0,78.2,10939,Country/Area,5448.0,5491.0,75.6,81.0,GRC,Western Europe,19379.0,10578.0,Expenditure,Percentage of GDP,7.578,GRC,,,,188072438329.15933,81.962,63.157,44.934,,3.5338688153516102,,,34.63278606789384,35.859228866892344,49429.73598336953,985.2949197523752,142.81006394056888,1516.1444658941705,237.17572919251364,0.0289953455198672,2297.874844278195,419.5572914804807,7079.118714527088
Greece,1999.0,78.4,10994,Country/Area,5477.0,5517.0,75.6,81.2,GRC,Western Europe,20077.0,10618.0,Expenditure,Percentage of GDP,7.762,GRC,,,,193851146493.27536,81.408,62.605,44.133,,3.36046994465272,,0.568229973316193,128.9684764124529,35.88273481465728,49416.65575569848,1047.4800412393995,156.31273546832995,1477.5884012625231,254.49416129591097,0.0488150334409703,2238.130480574539,416.5063427577504,7216.982273179497
Greece,2000.0,78.4,11038,Country/Area,5500.0,5538.0,75.6,81.3,GRC,Western Europe,20965.0,10662.0,Expenditure,Percentage of GDP,7.243,GRC,,7.24332523,,201449666605.4656,81.625,62.508,43.414,,3.4653553200888103,36.27566147,,70.22947685736096,36.69842690332009,48702.78932875222,1086.9363385488766,160.36367144752947,1452.112857276288,274.85085176425673,0.0393720573572605,2166.222549406592,409.9888791971372,7306.9232299421155
Greece,2001.0,78.8,11072,Country/Area,5516.0,5556.0,76.1,81.8,GRC,Western Europe,21914.0,10718.0,Expenditure,Percentage of GDP,7.988,GRC,,7.9878397,50.08139299474,209772785177.23944,80.27,61.609,42.664,62.17626601318148,3.2514128562281694,34.7783165,0.559480011463165,27.239712404512225,36.95368854613155,48356.28975756732,1064.1582367046042,165.62678514261853,1365.8377784606912,287.5688814766694,0.0164759221654394,2020.9285517212516,393.7241650295455,7357.045382929412
Greece,2002.0,79.0,11097,Country/Area,5527.0,5570.0,76.2,81.9,GRC,Western Europe,22894.0,10757.0,Expenditure,Percentage of GDP,8.234,GRC,,8.23377991,53.3415965388851,218001902488.3809,80.358,61.403,42.203,43.38744576280425,3.07737457530621,37.3801918,,13.230074962664895,38.59443402740894,48306.13420661376,1122.239598661685,166.97381397678836,1236.060326063572,278.5096860034406,0.0093469217034558,1882.6051593528923,383.7276700998942,7397.190330107636
Greece,2003.0,79.0,11110,Country/Area,5531.0,5579.0,76.3,81.9,GRC,Western Europe,24380.0,10783.0,Expenditure,Percentage of GDP,8.449,GRC,,8.44915581,57.1532687396499,230634091749.1195,80.397,61.669,41.683,52.697334634197816,2.49389475249858,37.89966202,0.546540021896362,16.74038470322169,38.82535419448713,48410.21393091444,1187.1862368984416,172.19782255574492,1185.6792441669202,282.31146900187963,0.0066846245974896,1809.5258388057036,395.65613616367216,7511.225826827904
Greece,2004.0,79.3,11115,Country/Area,5530.0,5585.0,76.5,82.2,GRC,Western Europe,25780.0,10809.0,Expenditure,Percentage of GDP,8.094,GRC,,8.0939045,62.291245758013,242306465817.46207,80.774,63.323,39.765,51.97533968943904,2.60567252971209,38.96049118,0.527300000190735,16.55534539322104,39.29767416323959,47250.13954709427,1278.7655113890191,173.29991074286005,1218.8594400823656,301.4765438236435,0.0061512688454211,1851.62705558888,395.0200475722773,7657.775418054472
Greece,2005.0,79.6,11113,Country/Area,5525.0,5589.0,76.7,82.7,GRC,Western Europe,26092.0,10841.0,Expenditure,Percentage of GDP,8.565,GRC,,8.56466961,72.0052877121803,243758225711.40665,80.927,62.934,39.763,58.54583673903909,2.83659627711189,36.87533188,0.578960001468658,19.83323298566411,39.99096752987524,45819.962597214755,1348.7452336185886,176.76438948127216,1224.9701248586523,321.71958235373944,0.005840687938441,1820.0098307888873,407.1524623545759,7663.230970807803
Greece,2006.0,79.7,11106,Country/Area,5515.0,5591.0,76.9,82.7,GRC,Western Europe,27731.0,10874.0,Expenditure,Percentage of GDP,8.259,GRC,8333164440.81801,8.25866985,76.2773358906514,257536497407.6453,81.31,63.201,38.707,73.36810098964723,2.78341887026498,36.0449028,0.561179995536804,31.638236173794844,41.75021399874935,45364.82170092945,1459.8107516933735,175.76296641903878,1167.1053095785712,323.595047690744,0.0054771714221321,1761.656389341196,405.4465915000161,7644.612439474224
